"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typePO","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"FF",15,"1","0",4,"1","0",1,0,0,1,3,3.15,19,0.227,6,1,3,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",15,"1","0",4,"1","0",2,1,0,1,0,4.59,16,0.249,1,1,7,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",5,"1","1",1,"1","0",0,1,0,0,0,1.71,24,0.256,8,-1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",27,"1","1",6,"0","1",2,1,1,0,2,2.64,18,0.178,4,1,9,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",9,"1","0",3,"3","1",0,0,0,0,0,4.16,1,0.1,0,1,10,8,10,5,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",6,"1","1",2,"1","0",1,0,0,0,0,2.64,16,0.261,4,1,9,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","0",5,"3","0",1,0,0,0,7,2.57,8,0.211,0,-1,8,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SL",14,"1","0",4,"0","0",0,0,1,0,3,2.2,10,0.218,1,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",3,"1","0",1,"2","2",1,0,0,0,0,2.64,31,0.293,11,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",14,"1","0",3,"0","1",1,1,1,0,0,0,10,0.324,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",5,"1","1",2,"0","2",0,0,0,0,0,4.16,48,0.233,13,1,10,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",9,"1","0",3,"2","0",0,0,0,0,0,1.5,0,0.333,0,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"SL",15,"1","1",3,"1","0",2,1,1,0,-2,3.71,3,0.286,0,-1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","1",6,"0","1",1,1,1,0,-1,4.2,46,0.255,10,-1,10,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",1,"1","0",1,"1","1",0,0,0,0,0,1.8,5,0.22,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",24,"1","0",7,"2","2",0,0,0,0,2,4.6,16,0.236,4,-1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",8,"1","1",3,"3","2",0,0,0,0,0,5.07,12,0.174,2,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",19,"1","1",5,"2","1",2,0,1,1,2,4.16,18,0.274,5,1,10,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",23,"1","0",8,"1","0",0,0,0,0,1,1.8,10,0.2,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"2","0",2,0,0,0,-1,4.62,50,0.234,17,-1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"SL",3,"1","0",1,"0","2",2,0,0,0,0,2.92,79,0.269,17,1,10,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",17,"1","0",5,"3","2",1,0,0,0,7,2.57,8,0.211,0,-1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",11,"1","1",4,"2","2",0,0,0,0,2,0,3,0.25,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FF",21,"1","1",5,"0","1",0,0,0,0,-2,3.82,8,0.192,1,-1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",19,"1","1",6,"0","0",1,0,0,0,0,4.33,17,0.287,4,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",4,"1","1",1,"2","0",1,0,1,0,0,2.57,52,0.278,11,-1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",3,"1","1",1,"0","0",0,0,1,0,0,3.01,71,0.292,28,1,5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",5,"0","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",5,"1","0",2,0,0,1,0,1.8,1,0.231,0,1,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",16,"1","1",4,"3","2",2,1,1,0,2,2.41,20,0.224,5,-1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",11,"1","0",3,"1","2",2,0,0,0,0,1.8,10,0.298,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",18,"1","1",5,"0","0",1,0,1,0,0,1.83,0,0.091,0,-1,5,3,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",14,"1","1",4,"0","1",0,0,0,0,7,4.64,13,0.205,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",18,"1","0",5,"0","1",1,0,0,0,3,1.92,0,0.133,0,1,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",14,"1","1",4,"3","1",1,1,0,0,1,2.79,60,0.263,23,-1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",21,"1","0",6,"1","2",0,0,0,0,4,4.67,17,0.322,7,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SL",21,"1","1",6,"2","2",1,0,0,0,0,1.83,44,0.307,11,-1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",23,"1","0",7,"0","0",0,0,0,0,1,1.77,26,0.268,8,-1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",6,"2","1",0,0,0,0,3,2.93,10,0.198,1,-1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FT",14,"1","0",4,"0","0",1,1,0,0,4,4.67,15,0.19,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",10,"1","0",3,"1","1",2,0,0,0,-1,1.8,7,0.306,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FF",25,"1","1",7,"0","0",2,1,1,0,0,2.96,7,0.239,0,1,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",3,"1","1",1,"0","2",1,0,1,0,0,1.93,26,0.303,6,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"SL",6,"1","1",2,"2","2",0,0,0,0,0,1.92,18,0.243,4,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",6,"1","1",1,"0","1",2,1,1,0,-1,2.29,17,0.206,5,-1,8,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",9,"1","1",2,"0","0",1,1,0,0,-1,1.93,0,0.167,0,1,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",19,"1","0",5,"0","1",1,0,0,0,2,2.41,9,0.275,1,-1,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",3,"0","1",2,0,1,0,4,2.77,8,0.412,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",29,"1","1",8,"1","0",0,0,0,0,-2,2.92,55,0.311,13,1,10,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",11,"1","1",4,"2","2",1,0,0,0,1,4.34,11,0.227,3,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",17,"1","1",5,"1","1",0,0,0,0,0,2.66,4,0.175,0,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",13,"1","0",3,"2","1",2,0,0,0,7,4.64,11,0.262,5,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",21,"1","0",6,"1","1",0,0,0,0,-2,2.71,70,0.262,15,-1,10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",19,"1","0",5,"0","1",1,0,1,0,-1,1.93,5,0.333,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",27,"1","1",7,"0","1",0,1,0,0,4,4.71,33,0.27,9,-1,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FT",17,"1","0",5,"0","0",1,0,0,0,3,4.51,37,0.265,6,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","0",3,"0","0",0,0,0,0,1,4.33,0,0.077,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",10,"1","0",3,"0","1",0,0,0,0,-2,3,3,0.313,0,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SL",10,"1","0",2,"1","2",2,1,1,0,-1,1.93,5,0.333,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",16,"1","1",5,"1","0",1,0,0,0,1,2.92,11,0.189,1,1,10,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"SL",5,"1","0",2,"2","2",0,0,0,0,-1,4.91,21,0.299,6,-1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",12,"1","1",4,"0","0",0,0,0,0,1,3.01,71,0.292,28,1,5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",12,"1","1",4,"1","1",0,1,0,0,-1,3.91,17,0.293,4,-1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",2,"1","1",1,"0","0",1,0,0,0,0,2.77,8,0.412,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",24,"1","0",6,"0","0",0,1,0,0,-1,4.91,33,0.3,6,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",17,"1","0",5,"2","2",1,0,0,0,4,4.67,3,0.3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",9,"1","1",3,"0","0",1,1,0,0,2,2.92,1,0.095,0,-1,1,6,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","1",1,"0","1",0,0,0,0,0,4.62,26,0.218,6,-1,9,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",3,"1","2",0,0,0,0,-1,1.93,10,0.333,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"SL",17,"1","0",5,"1","2",1,1,0,0,-1,2.41,7,0.245,1,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",28,"1","0",7,"1","2",2,0,0,0,-2,2.92,26,0.287,2,1,10,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"SL",23,"1","1",6,"3","2",0,0,0,0,0,4.38,64,0.241,19,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",30,"1","1",6,"0","0",2,1,0,0,-5,4.67,25,0.274,4,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",5,"1","1",2,"0","0",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",12,"1","1",4,"0","2",1,0,0,0,2,2.93,43,0.284,17,-1,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",25,"1","1",7,"1","1",2,0,0,0,0,2.73,17,0.25,4,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",19,"1","0",6,"0","0",0,0,0,0,1,4.87,1,0.118,0,1,4,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",3,"1","1",1,"0","0",1,0,0,0,0,1.47,13,0.253,6,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",9,"1","0",3,"2","1",0,0,0,0,0,4.16,1,0.1,0,1,10,8,10,5,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",5,"1","1",1,"3","2",2,1,1,0,0,4.6,16,0.252,5,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",26,"1","0",6,"0","2",0,0,0,0,-3,2.69,10,0.256,1,-1,10,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FT",28,"1","0",7,"1","0",2,0,0,0,4,3,3,0.313,0,-1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",5,"1","0",1,"1","1",0,1,1,1,-3,3.71,5,0.14,1,-1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"FF",26,"1","1",6,"0","2",1,1,0,0,-2,2.9,32,0.256,10,-1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",18,"1","0",5,"0","0",0,1,0,0,-1,4.53,29,0.204,8,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",23,"1","0",6,"1","1",0,1,1,0,4,3,0,0.333,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",12,"1","1",3,"3","2",0,1,0,0,-1,2.9,76,0.302,19,-1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",23,"1","1",6,"0","1",0,0,0,0,-1,4.2,40,0.25,9,-1,10,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",27,"1","0",7,"2","0",2,1,0,0,1,1.83,8,0.254,3,-1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"SL",26,"1","1",7,"0","2",2,1,1,0,0,2.71,18,0.27,0,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",28,"1","1",7,"0","0",2,0,0,0,-2,4.53,0,0.037,0,1,6,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",23,"1","0",6,"1","0",2,0,0,0,1,0,1,0.278,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",19,"1","0",5,"2","1",1,0,0,0,3,3.15,10,0.256,2,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",23,"1","0",7,"2","2",0,0,0,0,1,1.77,26,0.268,8,-1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"SL",26,"1","0",7,"0","0",0,0,0,0,-2,2.31,10,0.227,2,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",24,"1","0",7,"0","1",0,0,0,0,0,1.93,5,0.283,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",17,"1","0",5,"0","2",1,1,0,0,-1,2.41,7,0.245,1,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",8,"1","1",3,"1","2",0,0,0,0,0,4.57,26,0.222,7,1,7,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",9,"1","1",3,"0","0",2,0,0,0,1,2.71,0,0.067,0,1,9,6,6,7,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",5,"2","2",0,0,0,0,-1,2.73,17,0.25,4,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",10,"1","0",2,"0","0",2,0,1,0,-2,4.91,15,0.314,2,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",10,"1","0",3,"0","1",2,0,1,0,1,1.5,0,0.077,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",23,"1","0",6,"0","0",1,0,0,0,5,2.57,25,0.249,5,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",13,"1","1",4,"1","1",1,0,0,0,-1,1.83,27,0.283,2,-1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",2,"1","0",1,"0","0",0,0,0,0,0,4.16,4,0.25,2,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,4.71,24,0.28,1,-1,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",18,"1","1",5,"1","2",2,0,0,0,-1,1.47,2,0.111,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",17,"1","0",4,"2","2",2,1,0,1,0,4.62,14,0.2,3,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",5,"1","0",1,"2","0",1,1,0,0,-1,4.74,6,0.182,1,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",17,"1","1",5,"0","0",2,0,0,0,2,4.57,26,0.222,7,1,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"0","1",1,0,0,0,-2,1.77,32,0.261,9,-1,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",9,"1","1",3,"2","2",1,0,0,0,1,4.87,11,0.21,2,1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FF",26,"1","1",9,"0","2",0,0,0,0,6,2.93,10,0.198,1,-1,2,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",6,"1","1",2,"0","1",2,0,0,0,1,4.34,29,0.236,8,1,10,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",10,"1","0",3,"2","2",1,0,1,0,0,2.31,16,0.271,1,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",21,"1","0",7,"0","2",0,0,0,0,5,1.5,2,0.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",13,"1","0",4,"3","2",1,0,0,0,2,2.92,16,0.315,4,-1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",12,"1","1",3,"1","1",1,0,0,0,1,1.92,36,0.382,14,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",14,"1","1",4,"1","1",2,1,0,0,1,3.12,3,0.156,0,-1,4,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",25,"1","1",7,"1","2",1,0,0,0,-2,2.71,31,0.307,5,-1,10,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"SL",15,"1","1",4,"1","1",2,1,0,0,0,4.32,47,0.313,5,1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",6,"1","0",2,"2","2",2,0,0,0,4,2.41,23,0.268,4,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",9,"1","0",3,"2","2",0,0,0,0,-1,2.72,12,0.241,3,-1,3,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",23,"1","0",6,"1","0",1,1,0,0,5,1.92,32,0.318,9,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",13,"1","1",3,"0","2",1,0,0,0,1,4.94,34,0.294,10,1,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",13,"1","0",3,"0","2",2,0,0,1,0,2.66,30,0.271,14,1,3,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",4,"1","0",1,"1","0",1,1,0,0,0,4.87,17,0.35,2,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",22,"1","1",5,"0","0",2,1,0,0,1,0,9,0.4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",4,"1","1",0,0,0,0,0,5.07,20,0.271,3,1,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",13,"1","1",3,"0","0",1,1,0,0,-2,3.71,7,0.283,1,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",16,"1","1",5,"0","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",14,"1","0",4,"1","2",0,0,0,0,-1,1.93,9,0.232,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FT",7,"1","0",2,"0","0",1,1,0,0,3,4.67,0,0.176,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","0",2,"1","0",0,0,0,0,0,4.38,48,0.221,15,1,10,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",14,"1","1",4,"1","2",1,0,1,0,2,2.34,8,0.322,1,1,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",21,"1","1",5,"0","0",1,0,0,0,3,2.77,8,0.375,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",20,"1","1",6,"2","2",0,0,0,0,5,1.92,13,0.325,5,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"SL",20,"1","1",6,"0","1",0,0,0,0,4,4.67,0,0.048,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",12,"1","1",4,"2","1",0,0,0,0,4,4.6,32,0.269,6,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",23,"1","0",7,"0","0",1,0,0,0,1,4.87,23,0.265,4,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",27,"1","0",7,"0","0",2,1,0,0,1,1.83,8,0.254,3,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",5,"0","0",0,0,0,0,-2,2.9,76,0.302,19,-1,3,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","1",1,"2","1",2,1,1,0,0,4.6,16,0.252,5,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",23,"1","0",7,"3","2",0,1,0,0,0,2.71,37,0.248,10,1,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FF",3,"1","1",1,"1","1",2,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FT",8,"1","0",2,"0","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",24,"1","1",7,"1","1",0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",24,"1","0",7,"1","1",1,0,0,0,-2,1.47,6,0.18,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",3,"1","0",1,"0","1",2,0,0,0,0,2.41,32,0.303,5,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",21,"1","0",6,"0","0",0,0,0,0,0,4.62,79,0.331,31,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","0",5,"0","1",1,1,0,0,1,0,0,0.148,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",23,"1","0",7,"0","0",0,1,0,0,0,2.71,37,0.248,10,1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"1","0",0,1,0,0,0,4.44,28,0.271,5,-1,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",15,"1","1",4,"0","0",1,0,0,0,1,1.92,18,0.243,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",27,"1","1",7,"1","2",1,0,0,0,-1,3.48,1,0.306,0,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",17,"1","1",5,"0","0",1,0,0,0,1,4.87,16,0.331,1,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",4,"0","2",2,0,0,0,0,4.56,1,0.088,0,1,6,4,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",11,"1","1",4,"2","2",0,0,0,0,2,4.57,49,0.312,12,1,7,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",17,"1","0",5,"0","0",1,0,0,0,7,2.57,8,0.211,0,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",22,"1","1",6,"1","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",3,"1","1",1,"0","1",1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",19,"1","0",5,"1","1",0,0,0,0,1,4.38,36,0.309,2,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",23,"1","0",6,"1","1",2,0,0,0,0,1.93,9,0.232,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",14,"1","1",4,"1","1",1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",21,"1","1",6,"0","1",2,0,0,0,-1,1.47,13,0.253,6,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",10,"1","1",3,"2","0",0,1,0,0,2,3.72,15,0.342,4,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"SL",11,"1","1",2,"0","0",2,1,1,0,1,4.74,15,0.291,2,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",22,"1","0",6,"0","0",0,0,0,0,-1,4.2,66,0.262,20,-1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",21,"1","0",4,"1","0",2,0,0,0,-5,4.29,47,0.278,13,1,9,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",29,"1","1",7,"3","0",1,1,1,0,-1,5.64,6,0.321,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",13,"1","1",4,"0","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",30,"1","0",9,"1","2",0,1,0,0,1,4.34,3,0.308,1,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",19,"1","1",6,"0","1",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",12,"1","1",4,"0","1",1,0,0,0,2,2.93,43,0.284,17,-1,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",17,"1","0",4,"3","2",1,0,0,0,1,4.94,18,0.267,2,1,5,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",5,"1","1",2,"1","0",1,0,0,0,0,4.59,30,0.272,4,1,7,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",3,"1","1",1,"1","2",1,1,0,0,0,2.66,44,0.288,18,1,3,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FT",27,"1","0",7,"0","0",0,0,0,0,-6,1.89,0,0,0,-1,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",4,"1","1",1,"1","1",1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
